iso_code,country,year,renewables_share_energy,fossil_share_energy,coal_share_energy,oil_share_energy,gas_share_energy
DZA,Algeria,1980,0.403,99.597,0.42,37.382,61.795
DZA,Algeria,1981,0.473,99.527,0.243,33.155,66.129
DZA,Algeria,1982,0.536,99.464,3.915,30.47,65.078
DZA,Algeria,1983,0.241,99.759,3.198,31.334,65.227
DZA,Algeria,1984,0.483,99.517,3.693,36.139,59.686
DZA,Algeria,1985,0.684,99.316,3.824,36.827,58.665
DZA,Algeria,1986,0.25,99.75,3.71,35.33,60.71
DZA,Algeria,1987,0.486,99.514,4.316,34.763,60.435
DZA,Algeria,1988,0.166,99.834,3.789,32.474,63.57
DZA,Algeria,1989,0.211,99.789,3.293,34.992,61.504
DZA,Algeria,1990,0.119,99.881,2.433,35.501,61.946
DZA,Algeria,1991,0.261,99.739,2.534,35.453,61.752
DZA,Algeria,1992,0.173,99.827,2.935,34.758,62.134
DZA,Algeria,1993,0.329,99.671,2.569,37.175,59.928
DZA,Algeria,1994,0.153,99.847,2.388,35.129,62.33
DZA,Algeria,1995,0.171,99.829,2.303,32.941,64.585
DZA,Algeria,1996,0.121,99.879,1.096,31.759,67.024
DZA,Algeria,1997,0.07,99.93,1.999,32.783,65.148
DZA,Algeria,1998,0.194,99.806,2.067,32.649,65.091
DZA,Algeria,1999,0.181,99.819,2.192,31.759,65.867
DZA,Algeria,2000,0.05,99.95,1.881,34.385,63.685
DZA,Algeria,2001,0.061,99.939,2.095,34.355,63.488
DZA,Algeria,2002,0.049,99.951,2.655,36.776,60.52
DZA,Algeria,2003,0.214,99.786,2.092,36.564,61.13
DZA,Algeria,2004,0.194,99.806,2.404,36.813,60.589
DZA,Algeria,2005,0.408,99.592,1.887,36.653,61.053
DZA,Algeria,2006,0.153,99.847,2.705,36.881,60.261
DZA,Algeria,2007,0.15,99.85,2.203,39.136,58.51
DZA,Algeria,2008,0.176,99.824,2.079,40.121,57.624
DZA,Algeria,2009,0.2,99.8,1.259,40.137,58.404
DZA,Algeria,2010,0.108,99.892,0.821,41.373,57.698
DZA,Algeria,2011,0.221,99.779,0.689,41.391,57.7
DZA,Algeria,2012,0.211,99.789,0.669,40.267,58.853
DZA,Algeria,2013,0.061,99.939,0.342,39.775,59.822
DZA,Algeria,2014,0.11,99.89,0.356,37.899,61.635
DZA,Algeria,2015,0.091,99.909,0.25,38.244,61.415
DZA,Algeria,2016,0.137,99.863,0.092,37.21,62.561
DZA,Algeria,2017,0.232,99.768,0.339,36.157,63.271
DZA,Algeria,2018,0.271,99.729,0.869,34.023,64.837
DZA,Algeria,2019,0.277,99.723,0.692,34.132,64.899
DZA,Algeria,2020,0.283,99.717,0.235,32.665,66.818
DZA,Algeria,2021,0.238,99.762,0.439,31.265,68.059
DZA,Algeria,2022,0.228,99.772,0.296,30.908,68.568
DZA,Algeria,2023,0.227,99.773,0.268,30.367,69.138
ARG,Argentina,1980,9.006,89.612,2.369,63.407,23.836
ARG,Argentina,1981,9.004,89.281,2.316,61.27,25.695
ARG,Argentina,1982,10.539,88.349,2.284,57.562,28.504
ARG,Argentina,1983,10.597,87.462,1.986,56.102,29.373
ARG,Argentina,1984,11.376,85.986,1.471,53.322,31.193
ARG,Argentina,1985,11.979,84.698,2.199,50.199,32.3
ARG,Argentina,1986,11.631,85.231,2.395,49.56,33.276
ARG,Argentina,1987,11.583,85.018,2.544,50.612,31.862
ARG,Argentina,1988,7.946,89.062,2.559,49.974,36.53
ARG,Argentina,1989,7.116,90.189,2.869,47.555,39.766
ARG,Argentina,1990,9.729,86.305,2.405,45.211,38.69
ARG,Argentina,1991,8.57,87.28,2.079,46.499,38.702
ARG,Argentina,1992,9.64,86.826,2.187,45.597,39.042
ARG,Argentina,1993,11.552,84.698,1.406,43.332,39.96
ARG,Argentina,1994,12.563,83.661,1.166,43.565,38.93
ARG,Argentina,1995,11.83,85.032,1.185,41.882,41.965
ARG,Argentina,1996,9.646,87.189,1.186,39.993,46.009
ARG,Argentina,1997,11.781,84.886,0.924,42.13,41.832
ARG,Argentina,1998,10.78,86.215,1.195,41.959,43.061
ARG,Argentina,1999,8.606,88.579,1.41,42.293,44.876
ARG,Argentina,2000,11.557,85.985,1.076,38.646,46.263
ARG,Argentina,2001,15.036,82.098,0.905,36.762,44.431
ARG,Argentina,2002,15.335,82.217,0.704,36.317,45.196
ARG,Argentina,2003,13.613,83.435,0.801,34.476,48.157
ARG,Argentina,2004,11.465,85.674,1.277,35.017,49.38
ARG,Argentina,2005,12.032,85.629,1.388,34.502,49.74
ARG,Argentina,2006,12.678,84.832,1.197,34.6,49.035
ARG,Argentina,2007,10.024,87.741,1.663,36.606,49.472
ARG,Argentina,2008,9.872,87.894,2.006,36.428,49.46
ARG,Argentina,2009,11.193,86.267,1.137,35.667,49.463
ARG,Argentina,2010,11.092,86.765,1.538,37.183,48.044
ARG,Argentina,2011,10.412,87.749,1.621,37.508,48.62
ARG,Argentina,2012,9.701,88.541,1.456,38.446,48.64
ARG,Argentina,2013,10.134,88.284,1.489,40.924,45.871
ARG,Argentina,2014,10.396,88.183,1.61,39.818,46.755
ARG,Argentina,2015,10.275,87.95,1.575,39.918,46.457
ARG,Argentina,2016,9.586,88.332,1.219,38.913,48.201
ARG,Argentina,2017,10.445,88.019,1.263,38.035,48.721
ARG,Argentina,2018,10.824,87.432,1.399,36.351,49.683
ARG,Argentina,2019,11.417,86.311,0.883,34.806,50.621
ARG,Argentina,2020,11.833,85.285,1.167,32.91,51.208
ARG,Argentina,2021,10.947,86.394,1.491,36.151,48.752
ARG,Argentina,2022,12.01,86.146,1.497,38.553,46.095
ARG,Argentina,2023,14.1,83.705,1.336,37.232,45.137
AUS,Australia,1980,4.587,95.413,38.579,43.688,13.146
AUS,Australia,1981,4.651,95.349,38.951,42.374,14.024
AUS,Australia,1982,4.375,95.625,39.722,42.101,13.801
AUS,Australia,1983,4.173,95.827,40.096,40.592,15.139
AUS,Australia,1984,4.354,95.646,40.957,40.268,14.421
AUS,Australia,1985,4.492,95.508,41.19,39.331,14.987
AUS,Australia,1986,4.44,95.56,41.488,37.989,16.082
AUS,Australia,1987,4.201,95.799,42.068,37.754,15.977
AUS,Australia,1988,4.302,95.698,42.277,37.789,15.632
AUS,Australia,1989,4.101,95.899,42.251,37.401,16.247
AUS,Australia,1990,4.137,95.863,42.384,37.477,16.002
AUS,Australia,1991,4.394,95.606,43.538,36.621,15.447
AUS,Australia,1992,4.389,95.611,43.116,36.763,15.732
AUS,Australia,1993,4.407,95.593,42.432,37.211,15.95
AUS,Australia,1994,4.196,95.804,41.712,37.028,17.064
AUS,Australia,1995,4.002,95.998,42.049,37.152,16.798
AUS,Australia,1996,4.0,96.0,42.521,37.041,16.438
AUS,Australia,1997,3.914,96.086,43.6,36.732,15.754
AUS,Australia,1998,3.813,96.187,44.481,35.867,15.84
AUS,Australia,1999,3.786,96.214,45.386,35.242,15.586
AUS,Australia,2000,3.765,96.235,45.435,35.016,15.785
AUS,Australia,2001,3.655,96.345,44.626,34.827,16.892
AUS,Australia,2002,3.711,96.289,44.736,34.51,17.043
AUS,Australia,2003,3.797,96.203,45.37,33.898,16.935
AUS,Australia,2004,3.829,96.171,45.805,33.63,16.736
AUS,Australia,2005,4.095,95.905,45.356,34.02,16.529
AUS,Australia,2006,4.024,95.976,44.664,33.635,17.677
AUS,Australia,2007,3.786,96.214,43.228,33.68,19.306
AUS,Australia,2008,3.499,96.501,44.301,33.536,18.664
AUS,Australia,2009,3.722,96.278,43.471,33.466,19.341
AUS,Australia,2010,4.088,95.912,40.35,34.499,21.063
AUS,Australia,2011,5.392,94.608,38.106,35.21,21.292
AUS,Australia,2012,5.4,94.6,36.206,36.66,21.734
AUS,Australia,2013,6.173,93.827,33.952,37.294,22.582
AUS,Australia,2014,5.663,94.337,33.424,36.853,24.06
AUS,Australia,2015,5.955,94.045,33.856,35.759,24.43
AUS,Australia,2016,6.785,93.215,33.746,35.754,23.715
AUS,Australia,2017,6.373,93.627,32.676,37.59,23.361
AUS,Australia,2018,7.848,92.152,31.444,37.728,22.98
AUS,Australia,2019,8.407,91.593,29.097,36.142,26.354
AUS,Australia,2020,10.292,89.708,29.709,33.141,26.858
AUS,Australia,2021,12.283,87.717,28.679,33.955,25.084
AUS,Australia,2022,13.247,86.753,25.994,34.528,26.231
AUS,Australia,2023,14.323,85.677,25.468,36.692,23.516
AUT,Austria,1980,25.617,74.383,13.57,45.583,15.23
AUT,Austria,1981,28.003,71.997,14.33,42.691,14.976
AUT,Austria,1982,29.015,70.985,14.1,41.889,14.996
AUT,Austria,1983,28.818,71.182,15.137,40.704,15.341
AUT,Austria,1984,25.484,74.516,17.388,39.91,17.218
AUT,Austria,1985,28.506,71.494,16.38,37.71,17.404
AUT,Austria,1986,28.914,71.086,14.576,39.644,16.866
AUT,Austria,1987,30.869,69.131,13.717,38.722,16.692
AUT,Austria,1988,31.4,68.6,13.334,39.035,16.232
AUT,Austria,1989,31.084,68.916,13.317,38.268,17.331
AUT,Austria,1990,27.764,72.236,14.52,38.839,18.877
AUT,Austria,1991,26.528,73.472,14.54,39.826,19.106
AUT,Austria,1992,29.828,70.172,11.488,39.632,19.052
AUT,Austria,1993,30.718,69.282,10.11,39.559,19.612
AUT,Austria,1994,30.028,69.972,10.339,39.294,20.34
AUT,Austria,1995,30.14,69.86,11.177,37.58,21.102
AUT,Austria,1996,27.074,72.926,10.965,40.02,21.941
AUT,Austria,1997,28.264,71.736,11.489,39.356,20.89
AUT,Austria,1998,28.532,71.468,9.891,40.606,20.972
AUT,Austria,1999,30.668,69.332,9.778,38.296,21.258
AUT,Austria,2000,31.268,68.732,10.958,37.595,20.179
AUT,Austria,2001,29.411,70.589,10.987,38.847,20.754
AUT,Austria,2002,28.923,71.077,11.159,39.52,20.398
AUT,Austria,2003,24.121,75.879,11.837,41.73,22.313
AUT,Austria,2004,26.119,73.881,11.2,40.92,21.761
AUT,Austria,2005,26.317,73.683,11.01,40.227,22.447
AUT,Austria,2006,26.99,73.01,11.134,40.52,21.357
AUT,Austria,2007,29.094,70.906,10.901,39.505,20.5
AUT,Austria,2008,29.577,70.423,10.668,38.026,21.729
AUT,Austria,2009,32.548,67.452,8.318,37.18,21.955
AUT,Austria,2010,30.113,69.887,9.496,37.189,23.202
AUT,Austria,2011,29.158,70.842,10.376,37.249,23.216
AUT,Austria,2012,34.498,65.502,9.257,35.024,21.22
AUT,Austria,2013,34.024,65.976,9.465,36.155,20.356
AUT,Austria,2014,35.017,64.983,9.048,36.531,19.405
AUT,Austria,2015,33.052,66.948,9.765,36.708,20.476
AUT,Austria,2016,34.026,65.974,8.824,36.383,20.767
AUT,Austria,2017,33.213,66.787,8.923,35.732,22.133
AUT,Austria,2018,33.139,66.861,8.052,37.142,21.667
AUT,Austria,2019,34.189,65.811,8.09,36.51,21.211
AUT,Austria,2020,36.88,63.12,7.409,33.949,21.762
AUT,Austria,2021,34.638,65.362,7.567,35.177,22.618
AUT,Austria,2022,35.134,64.866,7.704,36.042,21.121
AUT,Austria,2023,40.022,59.978,7.26,34.84,17.878
AZE,Azerbaijan,1985,1.553,98.447,0.456,41.406,56.585
AZE,Azerbaijan,1986,0.884,99.116,0.423,40.293,58.399
AZE,Azerbaijan,1987,0.912,99.088,0.437,39.132,59.518
AZE,Azerbaijan,1988,0.791,99.209,0.437,40.046,58.726
AZE,Azerbaijan,1989,0.776,99.224,0.428,38.292,60.504
AZE,Azerbaijan,1990,1.77,98.23,0.398,38.576,59.257
AZE,Azerbaijan,1991,1.954,98.046,0.312,38.715,59.019
AZE,Azerbaijan,1992,2.267,97.733,0.065,44.058,53.61
AZE,Azerbaijan,1993,3.632,96.368,0.019,50.691,45.658
AZE,Azerbaijan,1994,2.981,97.019,0.027,50.522,46.47
AZE,Azerbaijan,1995,2.695,97.305,0.022,48.437,48.847
AZE,Azerbaijan,1996,3.248,96.752,0.027,53.073,43.653
AZE,Azerbaijan,1997,3.779,96.221,0.028,52.764,43.429
AZE,Azerbaijan,1998,4.291,95.709,0.0,55.325,40.384
AZE,Azerbaijan,1999,3.318,96.682,0.0,53.334,43.348
AZE,Azerbaijan,2000,3.233,96.767,0.0,56.678,40.088
AZE,Azerbaijan,2001,2.83,97.17,0.027,37.476,59.667
AZE,Azerbaijan,2002,4.419,95.581,0.019,34.89,60.673
AZE,Azerbaijan,2003,4.963,95.037,0.026,37.545,57.466
AZE,Azerbaijan,2004,4.866,95.134,0.007,35.57,59.557
AZE,Azerbaijan,2005,4.864,95.136,0.023,38.361,56.752
AZE,Azerbaijan,2006,4.114,95.886,0.023,34.897,60.966
AZE,Azerbaijan,2007,4.173,95.827,0.039,37.484,58.305
AZE,Azerbaijan,2008,3.906,96.094,0.03,29.406,66.658
AZE,Azerbaijan,2009,4.673,95.327,0.038,29.162,66.127
AZE,Azerbaijan,2010,7.021,92.979,0.038,29.131,63.81
AZE,Azerbaijan,2011,4.771,95.229,0.029,33.705,61.495
AZE,Azerbaijan,2012,3.133,96.867,0.029,34.24,62.598
AZE,Azerbaijan,2013,2.612,97.388,0.025,36.189,61.174
AZE,Azerbaijan,2014,2.288,97.712,0.015,34.938,62.759
AZE,Azerbaijan,2015,2.596,97.404,0.02,32.41,64.974
AZE,Azerbaijan,2016,3.145,96.855,0.008,32.494,64.353
AZE,Azerbaijan,2017,2.868,97.132,0.007,33.421,63.703
AZE,Azerbaijan,2018,2.817,97.183,0.005,35.676,61.502
AZE,Azerbaijan,2019,2.451,97.549,0.004,34.028,63.517
AZE,Azerbaijan,2020,1.79,98.21,0.002,31.262,66.945
AZE,Azerbaijan,2021,1.93,98.07,0.001,33.113,64.956
AZE,Azerbaijan,2022,2.188,97.812,0.0,32.978,64.834
AZE,Azerbaijan,2023,2.294,97.706,0.0,33.208,64.498
BGD,Bangladesh,1980,4.674,95.326,4.169,55.68,35.476
BGD,Bangladesh,1981,4.727,95.273,4.043,54.163,37.067
BGD,Bangladesh,1982,3.583,96.417,4.436,48.391,43.59
BGD,Bangladesh,1983,4.589,95.411,2.54,43.79,49.08
BGD,Bangladesh,1984,5.757,94.243,0.941,40.853,52.449
BGD,Bangladesh,1985,4.264,95.736,1.183,41.001,53.551
BGD,Bangladesh,1986,2.383,97.617,1.64,40.559,55.418
BGD,Bangladesh,1987,2.481,97.519,2.339,36.18,58.999
BGD,Bangladesh,1988,2.909,97.091,2.164,32.556,62.37
BGD,Bangladesh,1989,3.68,96.32,2.092,33.034,61.194
BGD,Bangladesh,1990,3.332,96.668,4.441,30.161,62.067
BGD,Bangladesh,1991,3.274,96.726,1.472,29.004,66.251
BGD,Bangladesh,1992,2.851,97.149,1.266,29.657,66.226
BGD,Bangladesh,1993,1.979,98.021,0.429,30.201,67.391
BGD,Bangladesh,1994,2.599,97.401,0.379,29.664,67.359
BGD,Bangladesh,1995,0.965,99.035,3.486,32.561,62.988
BGD,Bangladesh,1996,1.832,98.168,1.826,31.772,64.571
BGD,Bangladesh,1997,1.696,98.304,3.189,34.711,60.404
BGD,Bangladesh,1998,1.916,98.084,0.862,35.928,61.293
BGD,Bangladesh,1999,1.824,98.176,0.422,31.682,66.072
BGD,Bangladesh,2000,1.625,98.375,2.818,29.01,66.547
BGD,Bangladesh,2001,1.831,98.169,2.616,30.329,65.223
BGD,Bangladesh,2002,1.454,98.546,2.722,27.466,68.358
BGD,Bangladesh,2003,1.353,98.647,2.463,26.607,69.578
BGD,Bangladesh,2004,1.233,98.767,2.32,26.078,70.369
BGD,Bangladesh,2005,1.123,98.877,4.391,24.72,69.766
BGD,Bangladesh,2006,1.051,98.949,6.165,22.975,69.809
BGD,Bangladesh,2007,1.037,98.963,4.891,21.601,72.47
BGD,Bangladesh,2008,1.224,98.776,4.891,20.376,73.509
BGD,Bangladesh,2009,0.513,99.487,5.551,17.502,76.434
BGD,Bangladesh,2010,0.834,99.166,3.457,18.982,76.727
BGD,Bangladesh,2011,0.995,99.005,4.758,22.11,72.137
BGD,Bangladesh,2012,0.846,99.154,3.614,23.182,72.358
BGD,Bangladesh,2013,0.813,99.187,4.817,22.727,71.643
BGD,Bangladesh,2014,0.686,99.314,2.937,24.076,72.301
BGD,Bangladesh,2015,0.793,99.207,7.958,24.079,67.169
BGD,Bangladesh,2016,0.74,99.26,5.96,24.866,68.434
BGD,Bangladesh,2017,0.857,99.143,6.236,26.879,66.028
BGD,Bangladesh,2018,0.708,99.292,6.642,28.876,63.774
BGD,Bangladesh,2019,0.64,99.36,9.964,25.266,64.13
BGD,Bangladesh,2020,0.653,99.347,11.448,22.476,65.423
BGD,Bangladesh,2021,0.671,99.329,8.595,28.555,62.179
BGD,Bangladesh,2022,0.693,99.307,10.821,32.453,56.034
BGD,Bangladesh,2023,0.79,99.21,16.148,27.522,55.541
BLR,Belarus,1985,0.014,99.986,6.154,72.625,21.207
BLR,Belarus,1986,0.012,99.988,5.897,75.159,18.931
BLR,Belarus,1987,0.012,99.988,5.652,73.274,21.062
BLR,Belarus,1988,0.012,99.988,5.969,69.977,24.043
BLR,Belarus,1989,0.012,99.988,6.059,67.75,26.179
BLR,Belarus,1990,0.012,99.988,5.303,66.931,27.754
BLR,Belarus,1991,0.011,99.989,5.049,65.827,29.113
BLR,Belarus,1992,0.012,99.988,4.828,56.346,38.814
BLR,Belarus,1993,0.016,99.984,4.969,51.852,43.163
BLR,Belarus,1994,0.019,99.981,4.169,50.637,45.175
BLR,Belarus,1995,0.022,99.978,4.416,49.587,45.975
BLR,Belarus,1996,0.017,99.983,5.225,47.552,47.206
BLR,Belarus,1997,0.022,99.978,5.443,41.154,53.38
BLR,Belarus,1998,0.031,99.969,4.94,39.754,55.275
BLR,Belarus,1999,0.021,99.979,4.711,37.384,57.884
BLR,Belarus,2000,0.029,99.971,4.538,35.848,59.584
BLR,Belarus,2001,0.033,99.967,3.351,35.678,60.937
BLR,Belarus,2002,0.031,99.969,3.056,36.311,60.603
BLR,Belarus,2003,0.03,99.97,2.898,37.041,60.031
BLR,Belarus,2004,0.032,99.968,2.535,32.406,65.027
BLR,Belarus,2005,0.035,99.965,2.809,30.269,66.887
BLR,Belarus,2006,0.034,99.966,2.365,33.402,64.199
BLR,Belarus,2007,0.047,99.953,2.742,31.143,66.068
BLR,Belarus,2008,0.097,99.903,2.523,30.598,66.782
BLR,Belarus,2009,0.193,99.807,2.54,37.331,59.935
BLR,Belarus,2010,0.252,99.748,2.452,29.597,67.698
BLR,Belarus,2011,0.244,99.756,3.0,32.812,63.944
BLR,Belarus,2012,0.257,99.743,2.829,37.23,59.684
BLR,Belarus,2013,0.305,99.695,3.319,30.869,65.506
BLR,Belarus,2014,0.295,99.705,3.285,31.565,64.855
BLR,Belarus,2015,0.346,99.654,3.227,29.373,67.055
BLR,Belarus,2016,0.405,99.595,3.471,30.909,65.215
BLR,Belarus,2017,0.726,99.274,3.526,30.187,65.561
BLR,Belarus,2018,0.596,99.404,4.783,31.725,62.895
BLR,Belarus,2019,0.723,99.277,5.011,32.179,62.087
BLR,Belarus,2020,0.943,98.765,3.399,33.384,61.982
BLR,Belarus,2021,1.106,94.335,3.169,31.09,60.076
BLR,Belarus,2022,1.147,95.055,3.589,30.566,60.901
BLR,Belarus,2023,1.027,89.519,3.718,30.366,55.435
BEL,Belgium,1980,0.302,93.531,21.567,53.632,18.333
BEL,Belgium,1981,0.366,92.988,23.499,51.704,17.784
BEL,Belgium,1982,0.208,91.325,24.615,51.203,15.507
BEL,Belgium,1983,0.201,86.338,21.698,47.994,16.646
BEL,Belgium,1984,0.202,84.971,24.084,44.446,16.441
BEL,Belgium,1985,0.178,82.097,23.02,43.242,15.835
BEL,Belgium,1986,0.237,80.198,19.043,47.371,13.784
BEL,Belgium,1987,0.287,79.478,18.399,46.321,14.758
BEL,Belgium,1988,0.269,79.353,18.23,46.843,14.281
BEL,Belgium,1989,0.247,80.414,19.008,45.657,15.75
BEL,Belgium,1990,0.265,80.555,19.981,45.107,15.467
BEL,Belgium,1991,0.249,81.156,18.471,46.742,15.943
BEL,Belgium,1992,0.283,80.822,16.568,47.786,16.468
BEL,Belgium,1993,0.238,81.235,15.949,47.773,17.514
BEL,Belgium,1994,0.265,82.674,16.294,49.359,17.021
BEL,Belgium,1995,0.294,82.549,15.373,48.579,18.598
BEL,Belgium,1996,0.234,82.84,13.85,49.528,19.462
BEL,Belgium,1997,0.241,81.427,12.802,50.244,18.382
BEL,Belgium,1998,0.305,82.189,12.488,49.956,19.746
BEL,Belgium,1999,0.348,80.926,11.023,48.66,21.243
BEL,Belgium,2000,0.418,81.513,11.979,48.563,20.972
BEL,Belgium,2001,0.434,82.125,11.507,49.725,20.893
BEL,Belgium,2002,0.465,81.772,9.914,50.183,21.675
BEL,Belgium,2003,0.473,82.514,9.231,51.055,22.227
BEL,Belgium,2004,0.589,82.582,8.552,51.469,22.561
BEL,Belgium,2005,0.844,82.167,7.949,51.785,22.432
BEL,Belgium,2006,1.178,82.31,7.821,51.467,23.022
BEL,Belgium,2007,1.378,81.757,7.098,51.624,23.035
BEL,Belgium,2008,1.718,82.721,6.9,53.3,22.521
BEL,Belgium,2009,2.494,80.116,4.819,50.64,24.658
BEL,Belgium,2010,3.125,80.474,5.727,49.258,25.489
BEL,Belgium,2011,3.983,78.418,5.781,49.365,23.272
BEL,Belgium,2012,4.996,79.766,5.673,49.531,24.562
BEL,Belgium,2013,5.28,79.095,5.861,49.548,23.686
BEL,Belgium,2014,5.938,80.816,6.128,52.348,22.34
BEL,Belgium,2015,6.551,83.349,5.921,53.201,24.226
BEL,Belgium,2016,6.264,78.229,5.221,50.053,22.956
BEL,Belgium,2017,6.819,78.349,5.068,50.224,23.058
BEL,Belgium,2018,7.262,82.726,5.049,53.928,23.749
BEL,Belgium,2019,7.77,77.54,4.898,48.933,23.708
BEL,Belgium,2020,10.457,76.64,4.225,46.618,25.796
BEL,Belgium,2021,9.202,73.882,4.2,46.536,23.145
BEL,Belgium,2022,10.436,73.922,4.655,48.151,21.116
BEL,Belgium,2023,12.149,75.395,4.308,49.744,21.342
BRA,Brazil,1980,33.766,66.234,6.049,59.289,0.896
BRA,Brazil,1981,35.262,64.738,6.121,57.786,0.832
BRA,Brazil,1982,36.676,63.324,6.146,56.05,1.129
BRA,Brazil,1983,39.906,60.094,6.841,51.743,1.511
BRA,Brazil,1984,41.374,58.26,7.908,48.706,1.646
BRA,Brazil,1985,41.843,57.454,8.722,46.806,1.926
BRA,Brazil,1986,41.582,58.389,8.37,47.891,2.127
BRA,Brazil,1987,41.232,58.581,8.533,47.736,2.312
BRA,Brazil,1988,42.244,57.644,8.367,47.044,2.233
BRA,Brazil,1989,42.685,56.986,8.112,46.637,2.237
BRA,Brazil,1990,43.267,56.326,7.317,46.947,2.062
BRA,Brazil,1991,43.701,56.046,8.075,45.907,2.064
BRA,Brazil,1992,44.017,55.679,7.705,45.676,2.299
BRA,Brazil,1993,44.217,55.71,7.58,45.559,2.571
BRA,Brazil,1994,43.932,56.059,7.449,45.922,2.688
BRA,Brazil,1995,43.373,56.252,7.377,46.074,2.802
BRA,Brazil,1996,42.834,56.826,7.169,46.75,2.907
BRA,Brazil,1997,42.148,57.433,6.813,47.636,2.984
BRA,Brazil,1998,42.033,57.553,6.405,48.146,3.002
BRA,Brazil,1999,41.786,57.716,6.397,47.805,3.513
BRA,Brazil,2000,40.939,58.334,6.548,47.582,4.203
BRA,Brazil,2001,37.181,61.071,6.596,49.027,5.447
BRA,Brazil,2002,38.819,59.532,6.265,46.952,6.315
BRA,Brazil,2003,40.449,57.989,6.41,44.61,6.97
BRA,Brazil,2004,40.444,58.27,6.402,43.971,7.897
BRA,Brazil,2005,41.27,57.674,6.023,43.627,8.024
BRA,Brazil,2006,41.147,57.428,5.774,43.448,8.206
BRA,Brazil,2007,42.285,56.519,5.75,42.829,7.94
BRA,Brazil,2008,41.389,57.327,5.578,42.809,8.939
BRA,Brazil,2009,44.157,54.653,4.522,42.897,7.233
BRA,Brazil,2010,42.505,56.281,5.397,42.034,8.849
BRA,Brazil,2011,42.378,56.37,5.544,42.346,8.48
BRA,Brazil,2012,40.259,58.501,5.33,43.406,9.766
BRA,Brazil,2013,38.407,60.442,5.586,43.667,11.188
BRA,Brazil,2014,37.566,61.318,5.808,43.921,11.589
BRA,Brazil,2015,38.708,60.217,5.908,41.935,12.374
BRA,Brazil,2016,41.536,57.285,5.48,40.829,10.976
BRA,Brazil,2017,41.294,57.551,5.733,40.771,11.047
BRA,Brazil,2018,44.126,54.731,5.597,38.615,10.518
BRA,Brazil,2019,45.178,53.678,5.146,38.288,10.243
BRA,Brazil,2020,47.116,51.847,4.852,37.6,9.395
BRA,Brazil,2021,43.673,55.294,5.619,38.143,11.532
BRA,Brazil,2022,47.66,51.359,4.464,38.123,8.772
BRA,Brazil,2023,48.95,50.109,4.238,37.922,7.949
BGR,Bulgaria,1980,3.079,91.808,31.499,49.266,11.044
BGR,Bulgaria,1981,3.047,89.273,32.481,44.593,12.2
BGR,Bulgaria,1982,2.507,88.66,33.307,42.177,13.176
BGR,Bulgaria,1983,2.739,87.2,32.969,40.473,13.758
BGR,Bulgaria,1984,2.678,86.859,33.214,39.094,14.55
BGR,Bulgaria,1985,1.851,87.283,34.915,36.384,15.984
BGR,Bulgaria,1986,1.886,88.324,35.176,37.591,15.558
BGR,Bulgaria,1987,2.042,87.948,34.88,35.848,17.219
BGR,Bulgaria,1988,2.043,85.341,31.772,37.214,16.355
BGR,Bulgaria,1989,2.136,86.301,32.706,36.614,16.981
BGR,Bulgaria,1990,1.401,85.997,29.717,36.784,19.496
BGR,Bulgaria,1991,2.41,83.58,32.846,30.375,20.359
BGR,Bulgaria,1992,2.148,84.811,36.694,28.966,19.15
BGR,Bulgaria,1993,1.891,83.319,37.04,29.573,16.707
BGR,Bulgaria,1994,1.426,81.696,35.259,29.058,17.379
BGR,Bulgaria,1995,2.226,80.096,32.813,27.766,19.518
BGR,Bulgaria,1996,2.968,78.451,32.786,25.656,20.008
BGR,Bulgaria,1997,2.96,77.748,39.537,21.33,16.881
BGR,Bulgaria,1998,3.469,77.426,39.173,23.56,14.693
BGR,Bulgaria,1999,3.516,76.13,36.722,24.916,14.493
BGR,Bulgaria,2000,3.386,73.217,33.914,23.517,15.786
BGR,Bulgaria,2001,2.044,73.753,37.383,23.537,12.833
BGR,Bulgaria,2002,2.681,71.696,35.533,24.419,11.744
BGR,Bulgaria,2003,3.646,75.317,38.431,24.897,11.989
BGR,Bulgaria,2004,3.931,75.016,37.975,24.937,12.104
BGR,Bulgaria,2005,4.937,73.654,34.374,25.335,13.946
BGR,Bulgaria,2006,4.738,73.442,34.223,25.129,14.09
BGR,Bulgaria,2007,3.307,79.861,39.75,25.451,14.66
BGR,Bulgaria,2008,3.391,78.429,38.314,25.29,14.825
BGR,Bulgaria,2009,4.846,75.198,36.778,26.327,12.093
BGR,Bulgaria,2010,7.258,73.795,38.193,22.851,12.75
BGR,Bulgaria,2011,4.618,76.432,42.21,20.505,13.717
BGR,Bulgaria,2012,6.861,73.924,37.988,22.47,13.467
BGR,Bulgaria,2013,9.694,71.828,35.243,22.542,14.043
BGR,Bulgaria,2014,9.634,71.093,35.255,22.776,13.062
BGR,Bulgaria,2015,10.787,71.709,34.266,23.957,13.486
BGR,Bulgaria,2016,9.37,71.853,31.371,25.679,14.803
BGR,Bulgaria,2017,8.073,73.967,32.812,26.303,14.851
BGR,Bulgaria,2018,12.096,69.389,29.284,26.151,13.953
BGR,Bulgaria,2019,10.38,70.071,28.221,28.345,13.505
BGR,Bulgaria,2020,11.122,67.664,24.983,27.588,15.093
BGR,Bulgaria,2021,13.231,68.288,27.739,25.521,15.027
BGR,Bulgaria,2022,12.026,70.186,31.937,26.36,11.889
